Date,Open,High,Low,Close,Change,Traded Volume,Turnover,Last Price of the Day,Daily Traded Units,Daily Turnover
2013-05-13,63.5,63.73,63.03,63.36,,1390636.0,88151641.0,,,
2013-05-14,63.44,64.25,63.01,64.03,,2127313.0,135678181.0,,,
2013-05-15,63.3,64.11,63.08,64.05,,2283812.0,145585968.0,,,
2013-05-16,63.52,64.06,62.84,62.98,,2925199.0,185078534.0,,,
2013-05-17,62.97,63.16,62.25,62.73,,6085775.0,381929584.0,,,
2013-05-20,62.99,63.13,61.99,62.55,,1645564.0,102715902.0,,,
2013-05-21,62.42,62.42,61.41,62.0,,2711978.0,167728901.0,,,
2013-05-22,61.97,62.2,61.23,62.0,,2928049.0,180874282.0,,,
2013-05-23,60.6,61.25,60.26,60.64,,3409809.0,206769816.0,,,
2013-05-24,60.54,60.66,58.57,58.68,,5566801.0,330103723.0,,,
2013-05-27,58.9,60.22,58.9,59.89,,2646828.0,158298930.0,,,
2013-05-28,60.0,60.53,59.76,60.2,,3165102.0,190656539.0,,,
2013-05-29,60.0,60.0,58.47,58.79,,3921986.0,231324027.0,,,
2013-05-30,58.5,59.04,58.23,58.68,,2585810.0,151606163.0,,,
2013-05-31,58.41,58.55,57.46,58.03,,3701155.0,214773674.0,,,
2013-06-03,57.6,59.33,57.36,57.91,,3568874.0,207850531.0,,,
2013-06-04,58.4,59.21,58.21,58.42,,4676426.0,273842723.0,,,
2013-06-05,57.43,57.71,56.59,57.2,,3507628.0,200849479.0,,,
2013-06-06,57.3,58.2,57.11,57.19,,3011762.0,173463676.0,,,
2013-06-07,57.48,58.13,56.38,58.02,,4018137.0,230858844.0,,,
2013-06-10,58.0,58.85,57.85,58.39,,2599278.0,151992612.0,,,
2013-06-11,58.35,58.36,57.15,57.65,,4074915.0,234919910.0,,,
2013-06-12,57.21,58.12,57.16,57.41,,2806516.0,161802022.0,,,
2013-06-13,56.57,57.35,55.74,57.24,,3750161.0,212457987.0,,,
2013-06-14,57.62,58.37,57.13,57.26,,2694842.0,155035448.0,,,
2013-06-17,57.43,58.3,57.35,58.2,,2329083.0,135223645.0,,,
2013-06-18,58.1,58.12,57.38,57.74,,2823376.0,163089482.0,,,
2013-06-19,58.0,58.0,57.14,57.57,,2491751.0,143598254.0,,,
2013-06-20,56.85,57.19,56.41,56.63,,4053133.0,229989118.0,,,
2013-06-21,55.75,55.96,54.92,55.1,,10834881.0,599768520.0,,,
2013-06-24,54.9,55.15,54.03,54.42,,4289503.0,233785506.0,,,
2013-06-25,54.82,55.31,54.36,54.88,,3498484.0,191777226.0,,,
2013-06-26,55.3,57.65,55.2,57.39,,5328944.0,303396923.0,,,
2013-06-27,57.4,58.18,57.16,58.0,,2982059.0,172487402.0,,,
2013-06-28,57.5,57.5,55.56,56.26,,5776055.0,325718477.0,,,
2013-07-01,55.52,55.98,55.0,55.42,,4300447.0,238795607.0,,,
2013-07-02,55.0,55.8,54.78,55.5,,3229277.0,178683888.0,,,
2013-07-03,55.03,55.22,54.48,54.7,,3110143.0,170204026.0,,,
2013-07-04,54.05,55.44,53.63,55.03,,4329195.0,237512499.0,,,
2013-07-05,55.41,55.55,54.5,54.5,,3851472.0,211325040.0,,,
2013-07-08,55.0,55.93,54.92,55.46,,2466490.0,136807810.0,,,
2013-07-09,55.96,56.46,55.69,56.25,,2390694.0,134151774.0,,,
2013-07-10,56.4,56.54,55.43,55.9,,2405021.0,134552410.0,,,
2013-07-11,56.49,56.79,56.2,56.7,,2410410.0,136425722.0,,,
2013-07-12,57.03,58.08,56.91,57.36,,2974682.0,171108347.0,,,
2013-07-15,57.81,58.39,57.53,57.8,,1801131.0,104222640.0,,,
2013-07-16,57.81,57.81,57.3,57.52,,1507229.0,86755882.0,,,
2013-07-17,57.84,58.19,57.21,57.67,,2619800.0,151309043.0,,,
2013-07-18,55.9,57.77,55.22,57.03,,7108376.0,402912606.0,,,
2013-07-19,55.93,56.2,55.51,55.73,,7071506.0,394416912.0,,,
2013-07-22,55.21,55.38,54.9,55.25,,3299296.0,181903877.0,,,
2013-07-23,54.85,55.44,54.6,55.12,,2884018.0,158788756.0,,,
2013-07-24,55.03,56.07,55.0,55.7,,3338848.0,185773170.0,,,
2013-07-25,55.5,55.7,54.95,55.54,,2522417.0,139629776.0,,,
2013-07-26,55.89,55.89,54.99,55.25,,2277655.0,126083780.0,,,
2013-07-29,55.59,55.88,54.99,55.14,,2506932.0,138544671.0,,,
2013-07-30,55.54,56.16,55.41,55.62,,2308710.0,128702366.0,,,
2013-07-31,55.4,55.68,55.1,55.29,,2285116.0,126500613.0,,,
2013-08-01,55.16,55.97,55.16,55.82,,2447422.0,136425083.0,,,
2013-08-02,55.91,56.31,55.78,56.31,,2427806.0,136388905.0,,,
2013-08-05,56.48,56.77,56.12,56.65,,1768086.0,99992654.0,,,
2013-08-06,56.87,57.68,56.76,57.07,,3405439.0,194713395.0,,,
2013-08-07,56.86,56.86,56.16,56.58,,2343446.0,132423316.0,,,
2013-08-08,56.43,56.59,55.91,56.1,,2306558.0,129511444.0,,,
2013-08-09,56.3,56.39,55.95,56.11,,1893105.0,106351212.0,,,
2013-08-12,56.05,56.38,55.47,55.88,,1905470.0,106392572.0,,,
2013-08-13,56.0,56.49,55.94,56.35,,2295443.0,129210423.0,,,
2013-08-14,56.49,57.51,56.43,57.45,,2730658.0,156120019.0,,,
2013-08-15,57.5,57.68,56.74,57.17,,2171786.0,124235965.0,,,
2013-08-16,56.86,57.12,56.58,57.1,,2299787.0,130868358.0,,,
2013-08-19,57.19,57.19,56.71,56.96,,1648273.0,93886715.0,,,
2013-08-20,56.81,56.81,56.11,56.47,,2582756.0,145871124.0,,,
2013-08-21,56.63,56.65,56.24,56.29,,1210534.0,68272080.0,,,
2013-08-22,56.3,57.08,56.24,56.93,,1938274.0,110171686.0,,,
2013-08-23,56.93,57.65,56.69,57.25,,1729326.0,99110502.0,,,
2013-08-26,57.04,57.96,57.04,57.8,,1485340.0,85667391.0,,,
2013-08-27,57.35,57.71,56.81,56.81,,3202948.0,182675132.0,,,
2013-08-28,56.62,56.88,55.86,56.36,,2387799.0,134666516.0,,,
2013-08-29,56.44,56.59,56.16,56.53,,1501152.0,84714134.0,,,
2013-08-30,56.83,56.88,55.93,55.93,,2683801.0,150861213.0,,,
2013-09-02,56.48,56.63,55.92,56.11,,1955551.0,109789212.0,,,
2013-09-03,56.25,56.43,55.06,55.09,,4116015.0,227833252.0,,,
2013-09-04,55.09,55.23,53.9,54.2,,3915207.0,212539890.0,,,
2013-09-05,54.07,54.13,52.86,53.42,,5081502.0,271412491.0,,,
2013-09-06,53.41,53.95,52.9,53.81,,3661467.0,195673677.0,,,
2013-09-09,53.64,54.02,53.22,54.0,,2147040.0,115358926.0,,,
2013-09-10,54.29,54.82,53.96,54.69,,3852030.0,209967833.0,,,
2013-09-11,54.81,54.84,54.16,54.4,,2521146.0,137072043.0,,,
2013-09-12,55.0,55.5,54.89,55.15,,3263927.0,180049761.0,,,
2013-09-13,55.26,55.32,54.65,54.74,,2142074.0,117513106.0,,,
2013-09-16,55.36,55.36,54.72,54.9,,2089396.0,114875730.0,,,
2013-09-17,54.67,55.08,54.62,54.82,,1994968.0,109382350.0,,,
2013-09-18,55.0,55.38,54.85,55.29,,1997504.0,110294568.0,,,
2013-09-19,55.99,56.01,55.47,55.6,,3213221.0,179132029.0,,,
2013-09-20,55.29,55.91,55.01,55.45,,6416384.0,356797418.0,,,
2013-09-23,54.88,55.09,54.59,54.84,,2590852.0,142023309.0,,,
2013-09-24,54.84,55.51,54.8,55.41,,2222495.0,122867496.0,,,
2013-09-25,55.2,56.04,55.18,56.03,,2668232.0,148998463.0,,,
2013-09-26,55.96,56.24,55.15,55.45,,2131238.0,118282387.0,,,
2013-09-27,55.45,55.7,54.82,55.19,,1698178.0,93652015.0,,,
2013-09-30,54.7,55.02,54.46,54.67,,2344769.0,128239697.0,,,
2013-10-01,54.89,55.02,54.43,54.9,,2500293.0,137031668.0,,,
2013-10-02,54.72,55.12,54.27,54.79,,2335662.0,127925296.0,,,
2013-10-03,54.99,55.0,54.41,54.52,,1416934.0,77402877.0,,,
2013-10-04,54.56,54.56,54.02,54.11,,2036558.0,110354492.0,,,
2013-10-07,53.9,53.9,52.73,52.9,,3730122.0,197746826.0,,,
2013-10-08,52.88,53.1,52.5,52.55,,2843173.0,149802826.0,,,
2013-10-09,52.56,52.85,52.0,52.2,,2762418.0,144795854.0,,,
2013-10-10,52.57,53.79,52.57,53.5,,3229775.0,172282709.0,,,
2013-10-11,53.6,54.48,53.51,53.98,,2495957.0,134902714.0,,,
2013-10-14,53.8,54.02,53.0,53.82,,1929900.0,103508436.0,,,
2013-10-15,54.03,54.1,53.55,53.85,,3044841.0,163971310.0,,,
2013-10-16,53.68,53.93,53.37,53.82,,2513357.0,135005007.0,,,
2013-10-17,53.8,54.0,53.17,53.31,,2890371.0,154583359.0,,,
2013-10-18,52.51,53.51,51.87,53.51,,9149646.0,482651962.0,,,
2013-10-21,55.95,57.91,55.7,56.06,,10767568.0,608183625.0,,,
2013-10-22,56.6,57.36,56.11,57.07,,4978727.0,283179958.0,,,
2013-10-23,57.26,57.37,56.65,56.85,,2582479.0,147133880.0,,,
2013-10-24,57.11,57.23,56.8,57.0,,2764762.0,157599949.0,,,
2013-10-25,56.72,58.04,56.69,57.62,,3367934.0,194152558.0,,,
2013-10-28,58.05,58.25,57.67,57.89,,2284125.0,132460716.0,,,
2013-10-29,57.89,58.06,57.54,57.7,,2604900.0,150484946.0,,,
2013-10-30,57.71,58.1,57.32,57.6,,2132661.0,123040250.0,,,
2013-10-31,57.23,57.94,57.21,57.86,,2792263.0,161108626.0,,,
2013-11-01,57.99,58.14,57.6,57.85,,1914801.0,110797447.0,,,
2013-11-04,58.0,58.09,57.78,57.85,,1316395.0,76202578.0,,,
2013-11-05,58.06,58.12,57.31,57.6,,2374418.0,136942588.0,,,
2013-11-06,57.81,58.86,57.61,58.62,,3345980.0,195638655.0,,,
2013-11-07,58.7,59.74,58.53,58.9,,4055505.0,239416912.0,,,
2013-11-08,58.61,58.99,58.26,58.99,,2595159.0,152329302.0,,,
2013-11-11,59.3,59.98,59.09,59.88,,2140436.0,127712242.0,,,
2013-11-12,60.25,60.33,59.38,59.52,,3115377.0,186343061.0,,,
2013-11-13,59.25,59.53,58.98,59.4,,2434948.0,144308204.0,,,
2013-11-14,60.1,60.17,59.53,59.94,,2871854.0,172037530.0,,,
2013-11-15,60.25,61.14,60.23,60.9,,4540838.0,276232920.0,,,
2013-11-18,61.03,61.13,60.5,60.98,,2217542.0,135135840.0,,,
2013-11-19,60.66,60.99,60.35,60.64,,1948031.0,118188550.0,,,
2013-11-20,60.85,61.03,60.5,60.81,,1579626.0,95983211.0,,,
2013-11-21,60.5,60.59,60.03,60.2,,1948824.0,117457270.0,,,
2013-11-22,60.44,60.8,59.97,60.26,,1948331.0,117462359.0,,,
2013-11-25,60.7,61.3,60.55,61.08,,2285233.0,139442418.0,,,
2013-11-26,61.0,61.28,60.61,60.95,,2343726.0,142756573.0,,,
2013-11-27,60.87,61.52,60.64,61.27,,1736043.0,106253569.0,,,
2013-11-28,61.39,61.88,61.39,61.6,,1598608.0,98559054.0,,,
2013-11-29,61.34,61.37,60.7,60.95,,2695533.0,164363262.0,,,
2013-12-02,60.89,61.2,60.42,60.5,,1958370.0,118760975.0,,,
2013-12-03,60.41,60.59,59.81,59.83,,3171132.0,190303181.0,,,
2013-12-04,60.1,60.31,59.25,59.63,,3198115.0,191222774.0,,,
2013-12-05,59.6,59.83,59.26,59.39,,2364342.0,140682235.0,,,
2013-12-06,59.43,60.14,59.05,59.97,,2792847.0,166913265.0,,,
2013-12-09,60.08,60.29,59.63,59.74,,2182540.0,130608294.0,,,
2013-12-10,59.84,60.1,59.19,59.26,,2259771.0,134440680.0,,,
2013-12-11,59.05,59.63,58.83,59.41,,2100551.0,124733764.0,,,
2013-12-12,58.85,59.2,58.43,58.54,,2812521.0,165093890.0,,,
2013-12-13,58.8,59.19,58.55,58.85,,2888372.0,170210736.0,,,
2013-12-16,58.82,59.76,58.63,59.67,,3072912.0,182862852.0,,,
2013-12-17,59.53,59.56,58.92,58.98,,2226514.0,131561514.0,,,
2013-12-18,59.39,59.62,59.08,59.44,,2332937.0,138625264.0,,,
2013-12-19,60.2,61.02,60.05,61.02,,3906243.0,237012988.0,,,
2013-12-20,61.13,61.61,60.9,61.45,,6367897.0,389748619.0,,,
2013-12-23,61.59,61.84,61.28,61.84,,1325725.0,81711118.0,,,
2013-12-27,62.11,62.27,61.42,62.08,,1827722.0,113170502.0,,,
2013-12-30,62.2,62.6,62.06,62.31,,1358597.0,84723664.0,,,
2014-01-02,63.2,63.3,61.67,61.67,,3286082.0,204641621.0,,,
2014-01-03,62.1,62.15,61.35,61.71,,1762136.0,108756459.0,,,
2014-01-06,61.83,62.45,61.63,62.0,,1957677.0,121524458.0,,,
2014-01-07,61.97,61.97,61.51,61.51,,2712102.0,167210550.0,,,
2014-01-08,62.5,62.72,61.94,62.55,,3483776.0,217464952.0,,,
2014-01-09,62.65,63.01,61.49,61.75,,3569166.0,221952656.0,,,
2014-01-10,62.51,62.9,60.41,61.0,,7381499.0,454089324.0,,,
2014-01-13,61.15,61.26,60.48,61.21,,2581967.0,157432523.0,,,
2014-01-14,60.6,60.66,60.06,60.36,,3247016.0,196044761.0,,,
2014-01-15,60.41,61.0,59.86,60.98,,3750045.0,226955210.0,,,
2014-01-16,61.28,61.29,60.55,60.8,,2334158.0,141974744.0,,,
2014-01-17,60.85,61.19,60.37,60.68,,4641122.0,282007025.0,,,
2014-01-20,60.72,60.97,60.3,60.65,,1728266.0,104800679.0,,,
2014-01-21,59.4,60.5,58.31,59.62,,6222929.0,370954960.0,,,
2014-01-22,59.76,59.96,58.81,58.94,,3778091.0,223407539.0,,,
2014-01-23,58.85,59.04,57.73,58.0,,4781209.0,278064349.0,,,
2014-01-24,57.9,58.15,56.76,56.78,,4726408.0,270432501.0,,,
2014-01-27,56.93,58.03,56.56,57.2,,3760870.0,215508242.0,,,
2014-01-28,57.49,57.57,56.21,56.47,,4385824.0,248168653.0,,,
2014-01-29,57.13,57.64,56.05,56.73,,3918859.0,222710010.0,,,
2014-01-30,57.27,57.28,56.38,56.93,,2219232.0,126285304.0,,,
2014-01-31,57.04,57.04,55.94,56.66,,3165760.0,178743144.0,,,
2014-02-03,56.65,57.07,55.94,55.94,,3663009.0,206299479.0,,,
2014-02-04,55.77,56.06,55.53,55.87,,2899258.0,161776537.0,,,
2014-02-05,55.74,55.93,54.86,55.28,,4867263.0,269282030.0,,,
2014-02-06,55.24,56.09,54.92,56.02,,4797411.0,266514065.0,,,
2014-02-07,56.11,56.23,55.41,56.07,,3219159.0,180054536.0,,,
2014-02-10,56.12,56.59,55.76,55.97,,2339230.0,131149563.0,,,
2014-02-11,56.23,57.21,56.05,57.21,,2979365.0,169468030.0,,,
2014-02-12,57.25,57.57,57.02,57.52,,3213754.0,184300745.0,,,
2014-02-13,57.25,57.77,56.93,57.7,,2222240.0,127492021.0,,,
2014-02-14,57.74,58.32,57.55,58.25,,2578132.0,149923869.0,,,
2014-02-17,58.3,58.43,58.2,58.3,,1410234.0,82224377.0,,,
2014-02-18,58.3,58.85,58.2,58.5,,2012080.0,117692184.0,,,
2014-02-19,58.24,58.65,58.12,58.34,,1555363.0,90719150.0,,,
2014-02-20,57.79,57.99,57.51,57.91,,2523078.0,145866868.0,,,
2014-02-21,58.1,58.2,57.73,58.09,,2240912.0,129975146.0,,,
2014-02-24,57.81,58.23,57.72,58.22,,2206697.0,128214360.0,,,
2014-02-25,58.05,58.44,57.83,58.33,,2207523.0,128376368.0,,,
2014-02-26,58.59,58.75,58.27,58.5,,1934925.0,113268101.0,,,
2014-02-27,58.24,58.37,57.53,58.08,,3242586.0,188085363.0,,,
2014-02-28,58.35,58.52,57.75,58.52,,2738052.0,159679721.0,,,
2014-03-03,57.35,57.71,56.51,56.6,,4818294.0,274687193.0,,,
2014-03-04,57.0,57.7,56.77,57.65,,2888048.0,165825599.0,,,
2014-03-05,57.62,57.71,57.02,57.13,,2012577.0,115183349.0,,,
2014-03-06,57.39,57.5,57.12,57.29,,1721571.0,98684915.0,,,
2014-03-07,57.22,57.35,56.19,56.37,,3025539.0,171264759.0,,,
2014-03-10,56.0,56.27,55.43,55.81,,2098218.0,117156992.0,,,
2014-03-11,56.07,56.42,55.63,55.95,,2291868.0,128365193.0,,,
2014-03-12,55.71,55.85,55.09,55.3,,2530521.0,140077798.0,,,
2014-03-13,55.22,55.37,54.4,54.4,,3717842.0,203684021.0,,,
2014-03-14,53.98,54.61,53.62,54.31,,4722936.0,255963970.0,,,
2014-03-17,55.18,55.77,54.98,55.56,,4105786.0,227894236.0,,,
2014-03-18,55.61,56.11,55.25,55.95,,3212113.0,179229493.0,,,
2014-03-19,55.82,56.24,55.45,56.01,,3063511.0,171240152.0,,,
2014-03-20,55.57,55.85,55.05,55.85,,3215165.0,178583367.0,,,
2014-03-21,55.99,56.65,55.85,56.6,,8606626.0,485012677.0,,,
2014-03-24,56.54,56.64,56.04,56.12,,2542260.0,143084202.0,,,
2014-03-25,56.31,57.02,56.3,56.8,,2685273.0,152428302.0,,,
2014-03-26,56.9,57.7,56.89,57.48,,2870346.0,164847079.0,,,
2014-03-27,57.67,58.3,57.59,58.3,,3155731.0,183150421.0,,,
2014-03-28,58.06,58.7,57.88,58.7,,2800940.0,163574888.0,,,
2014-03-31,58.87,59.07,58.69,58.76,,2219761.0,130626801.0,,,
2014-04-01,58.99,59.19,58.82,58.98,,2156947.0,127228184.0,,,
2014-04-02,59.28,59.35,58.83,58.83,,1472060.0,86806270.0,,,
2014-04-03,58.66,59.19,58.6,58.99,,1811988.0,106690741.0,,,
2014-04-04,58.85,59.34,58.71,59.15,,1889335.0,111566892.0,,,
2014-04-07,58.36,58.58,58.01,58.17,,2336596.0,136142174.0,,,
2014-04-08,58.16,58.23,57.58,58.22,,2160270.0,125161241.0,,,
2014-04-09,58.42,58.82,58.28,58.4,,1979471.0,115849063.0,,,
2014-04-10,58.56,58.99,58.15,58.3,,2125930.0,124330869.0,,,
2014-04-11,57.61,57.71,56.78,56.96,,3051315.0,174100492.0,,,
2014-04-14,56.51,57.61,56.31,57.6,,2299746.0,131526150.0,,,
2014-04-15,58.13,58.18,57.5,57.5,,3086256.0,178188746.0,,,
2014-04-16,57.9,58.5,57.44,58.43,,3167071.0,183815635.0,,,
2014-04-17,57.15,57.73,56.05,57.73,,5114629.0,291553270.0,,,
2014-04-22,57.87,57.99,57.62,57.9,,3113329.0,180151973.0,,,
2014-04-23,57.22,57.75,57.21,57.6,,2509401.0,144492952.0,,,
2014-04-24,57.89,57.98,56.91,57.48,,2612896.0,150299846.0,,,
2014-04-25,57.2,57.47,56.22,56.34,,2874287.0,163101568.0,,,
2014-04-28,56.61,56.96,56.33,56.74,,2153530.0,122113921.0,,,
2014-04-29,56.77,57.71,56.68,57.71,,2361262.0,135626713.0,,,
2014-04-30,57.41,58.16,57.34,58.04,,2317520.0,134364028.0,,,
2014-05-02,58.3,58.31,57.42,57.77,,2429222.0,140479246.0,,,
2014-05-05,57.4,57.4,56.09,56.74,,2654030.0,150272187.0,,,
2014-05-06,56.76,56.89,56.13,56.29,,3056876.0,172647692.0,,,
2014-05-07,56.14,56.58,55.9,56.05,,2919183.0,163875738.0,,,
2014-05-08,56.06,56.24,55.11,55.47,,4123935.0,229406829.0,,,
2014-05-09,55.3,55.32,54.51,54.84,,3816791.0,209254903.0,,,
2014-05-12,55.06,55.98,55.06,55.9,,2969021.0,165308981.0,,,
2014-05-13,56.06,56.19,55.87,56.01,,2389275.0,133866214.0,,,
2014-05-14,55.95,56.27,55.81,56.27,,1972032.0,110691996.0,,,
2014-05-15,56.25,56.49,55.4,55.4,,2884114.0,160781627.0,,,
2014-05-16,55.41,55.78,54.76,55.1,,3767516.0,208007342.0,,,
2014-05-19,54.96,55.37,54.47,54.8,,3872518.0,212360254.0,,,
2014-05-20,55.0,55.22,54.66,54.84,,2650174.0,145412855.0,,,
2014-05-21,54.67,55.44,54.52,55.44,,3067566.0,169297335.0,,,
2014-05-22,54.56,54.77,54.37,54.41,,2635958.0,143690612.0,,,
2014-05-23,54.5,54.76,54.32,54.54,,1894843.0,103291003.0,,,
2014-05-26,54.99,55.44,54.96,55.1,,2013497.0,111014974.0,,,
2014-05-27,55.1,55.98,55.06,55.79,,2967633.0,165415668.0,,,
2014-05-28,55.99,56.54,55.82,56.06,,2449070.0,137513261.0,,,
2014-05-29,56.27,56.44,55.92,56.09,,1170077.0,65725277.0,,,
2014-05-30,56.24,56.52,56.0,56.16,,1958244.0,110048395.0,,,
2014-06-02,56.3,56.44,55.57,55.8,,1657351.0,92677202.0,,,
2014-06-03,55.8,56.16,55.54,55.99,,2117265.0,118382929.0,,,
2014-06-04,55.71,55.79,55.16,55.61,,2601744.0,144327417.0,,,
2014-06-05,55.64,55.74,55.17,55.5,,3236189.0,179495565.0,,,
2014-06-06,55.4,55.5,55.07,55.15,,2846598.0,157240097.0,,,
2014-06-09,55.16,55.32,55.0,55.32,,1368776.0,75563356.0,,,
2014-06-10,55.39,55.78,55.13,55.56,,2747101.0,152428329.0,,,
2014-06-11,55.44,55.72,54.95,55.4,,2533354.0,140278197.0,,,
2014-06-12,55.4,55.84,55.37,55.67,,2721366.0,151438230.0,,,
2014-06-13,55.8,56.43,55.58,56.17,,2706931.0,151591236.0,,,
2014-06-16,56.02,56.98,55.97,56.66,,3107691.0,176184356.0,,,
2014-06-17,56.89,57.29,56.8,56.98,,2565561.0,146313509.0,,,
2014-06-18,57.25,57.47,57.03,57.36,,2714127.0,155554790.0,,,
2014-06-19,57.95,57.95,57.52,57.6,,2436128.0,140621224.0,,,
2014-06-20,57.03,57.46,57.01,57.24,,7162756.0,409504324.0,,,
2014-06-23,56.98,57.43,56.46,57.12,,2216201.0,126423968.0,,,
2014-06-24,57.24,57.46,56.8,57.31,,1636650.0,93593133.0,,,
2014-06-25,56.93,56.96,56.48,56.7,,2425779.0,137621828.0,,,
2014-06-26,56.22,56.65,56.03,56.3,,1925881.0,108504366.0,,,
2014-06-27,56.26,56.53,56.12,56.32,,1792790.0,100972102.0,,,
2014-06-30,56.47,56.87,56.25,56.4,,2032479.0,114837355.0,,,
2014-07-01,56.44,56.58,56.12,56.53,,1434705.0,80935190.0,,,
2014-07-02,56.62,56.95,56.51,56.82,,1627628.0,92460323.0,,,
2014-07-03,56.71,57.6,56.55,57.6,,2127160.0,121868481.0,,,
2014-07-04,57.37,58.11,57.13,57.74,,1905305.0,109981688.0,,,
2014-07-07,57.74,58.37,57.67,57.94,,2447768.0,141951641.0,,,
2014-07-08,57.87,58.06,57.35,57.35,,2371029.0,136314989.0,,,
2014-07-09,57.33,57.76,57.11,57.53,,2457774.0,141359967.0,,,
2014-07-10,57.41,57.79,56.64,56.97,,2618724.0,149520658.0,,,
2014-07-11,57.25,57.26,56.66,57.06,,1866777.0,106369713.0,,,
2014-07-14,57.3,58.27,57.21,58.08,,2323830.0,134712899.0,,,
2014-07-15,57.5,57.82,57.27,57.55,,2577554.0,148362802.0,,,
2014-07-16,57.77,58.26,57.63,58.0,,2585827.0,149961032.0,,,
2014-07-17,59.75,60.89,59.37,59.37,,8228365.0,493175293.0,,,
2014-07-18,59.7,60.2,59.4,60.2,,6876554.0,412385904.0,,,
2014-07-21,59.85,60.21,59.54,60.02,,3012203.0,180474843.0,,,
2014-07-22,60.23,60.79,60.04,60.74,,2375477.0,143798544.0,,,
2014-07-23,60.5,61.63,60.42,61.12,,2950093.0,180616596.0,,,
2014-07-24,61.34,61.4,60.39,60.7,,3270875.0,198834443.0,,,
2014-07-25,60.45,60.81,59.63,59.9,,2675904.0,160919082.0,,,
2014-07-28,60.05,60.07,59.44,59.82,,1730389.0,103565794.0,,,
2014-07-29,59.72,60.22,59.54,60.01,,2208684.0,132343390.0,,,
2014-07-30,60.1,60.41,59.73,59.74,,2135559.0,128000589.0,,,
2014-07-31,59.99,60.0,58.81,58.86,,3424183.0,202374411.0,,,
2014-08-01,58.7,59.13,57.47,57.57,,4558948.0,263649240.0,,,
2014-08-04,57.79,57.8,56.83,57.04,,2578549.0,147449891.0,,,
2014-08-05,57.29,58.22,57.07,58.18,,2606304.0,150820264.0,,,
2014-08-06,57.79,57.94,57.18,57.67,,2268592.0,130651686.0,,,
2014-08-07,57.68,58.39,57.23,57.45,,2592343.0,149623100.0,,,
2014-08-08,56.68,57.24,56.56,56.94,,2357375.0,134094673.0,,,
2014-08-11,57.29,58.05,56.97,58.01,,2147698.0,124061905.0,,,
2014-08-12,58.0,58.18,57.39,57.48,,1803384.0,104074376.0,,,
2014-08-13,57.6,57.79,57.21,57.64,,1928758.0,111047127.0,,,
2014-08-14,57.29,57.7,56.8,57.57,,1631361.0,93635312.0,,,
2014-08-15,57.47,58.03,56.31,56.6,,3340059.0,191101783.0,,,
2014-08-18,57.27,57.94,57.12,57.75,,2541742.0,146472995.0,,,
2014-08-19,57.92,58.6,57.69,58.53,,1763811.0,102974244.0,,,
2014-08-20,58.45,58.55,57.68,58.27,,1578288.0,91821167.0,,,
2014-08-21,58.26,58.69,57.76,58.69,,1700894.0,99517514.0,,,
2014-08-22,58.69,58.75,58.06,58.4,,1720386.0,100489992.0,,,
2014-08-25,58.9,59.66,58.8,59.66,,2037584.0,121022618.0,,,
2014-08-26,59.32,59.92,59.18,59.92,,2084498.0,124462957.0,,,
2014-08-27,59.86,60.33,59.82,59.87,,1726616.0,103561401.0,,,
2014-08-28,59.82,59.93,58.93,59.17,,2063753.0,122386609.0,,,
2014-08-29,59.42,59.52,58.59,59.2,,2249499.0,132976424.0,,,
2014-09-01,59.33,59.65,59.13,59.5,,1227052.0,72886210.0,,,
2014-09-02,59.91,60.16,59.45,59.8,,1519766.0,90970844.0,,,
2014-09-03,59.02,59.33,58.41,59.28,,4289184.0,253212756.0,,,
2014-09-04,59.12,60.0,58.75,59.99,,3213642.0,191737531.0,,,
2014-09-05,59.9,60.21,59.44,59.96,,2440435.0,146067554.0,,,
2014-09-08,60.15,60.72,59.84,60.66,,2115156.0,127870063.0,,,
2014-09-09,60.42,60.6,59.95,60.1,,1987971.0,119553400.0,,,
2014-09-10,59.8,60.2,59.55,59.97,,1989003.0,119157049.0,,,
2014-09-11,60.25,60.48,59.54,59.87,,1795522.0,107601557.0,,,
2014-09-12,60.08,60.18,59.47,59.86,,1320336.0,79041722.0,,,
2014-09-15,59.62,60.15,59.55,59.96,,1626598.0,97505381.0,,,
2014-09-16,59.71,59.84,59.16,59.54,,2029989.0,120670374.0,,,
2014-09-17,59.63,59.89,59.31,59.39,,1704383.0,101364675.0,,,
2014-09-18,59.04,59.89,59.01,59.89,,2364335.0,141146638.0,,,
2014-09-19,58.69,58.9,57.49,57.63,,11766904.0,681330687.0,,,
2014-09-22,57.76,58.25,57.63,57.98,,2521142.0,146206449.0,,,
2014-09-23,58.2,58.35,57.4,57.4,,2863962.0,165285659.0,,,
2014-09-24,57.67,57.67,56.9,57.57,,2739960.0,157183944.0,,,
2014-09-25,57.56,57.94,56.49,56.77,,3051262.0,174210111.0,,,
2014-09-26,56.8,57.53,56.24,57.31,,2755609.0,157181607.0,,,
2014-09-29,57.34,57.57,56.58,57.09,,2067898.0,117957736.0,,,
2014-09-30,57.33,57.68,56.77,57.1,,3415590.0,195183632.0,,,
2014-10-01,57.06,57.59,56.55,56.6,,2556701.0,145472463.0,,,
2014-10-02,56.61,56.63,55.91,55.99,,4943245.0,277424602.0,,,
2014-10-06,55.6,57.04,55.5,56.55,,3552894.0,200621516.0,,,
